"address","descriptive_name","confidence","disc1_present","disc2_present","instructions","static_call_sites","direct_callees","has_return","disc1_overlay_referenced","disc2_overlay_referenced","embedded_asset_range","disc1_seed_evidence","disc2_seed_evidence","disc1_exact_sha256","disc2_exact_sha256","structural_sha256","sf3_address","sf3_match_kind"
"0x80082ea0",,,"1","1","80","1","0","1","0","0","0","direct_call","direct_call","a517a8e502e3d9c63affa0cddd91c4f45ddbb69b545a480be687e30717cf65a1","a517a8e502e3d9c63affa0cddd91c4f45ddbb69b545a480be687e30717cf65a1","3c8cde91596cf5a749464940343c96702c8b79513e199cec43e5549c6535c60c","0x80085494","structural"
"0x80082fe0",,,"1","1","344","1","2","1","0","0","0","direct_call","direct_call","bec6ca408e3a0fd3df0d964fb1f323c880ffbc559c92521141061fa1c9e64fcc","bec6ca408e3a0fd3df0d964fb1f323c880ffbc559c92521141061fa1c9e64fcc","12385874b3ca2c2a9afb674726b188e2fe7615241c90a0ef547cefd1688e5775",,
"0x80083540",,,"1","1","15","3","0","1","1","1","0","direct_call+overlay","direct_call+overlay","22eff500d1601050ebde11de0ba31663daced4ee3a123a1a81887cb157b55174","22eff500d1601050ebde11de0ba31663daced4ee3a123a1a81887cb157b55174","1daadcb1d0e59cc901e94c74ee2d0753d7a2937c98c783e2a17ffcc3bbe5d7e3","0x80085B44","structural"
"0x8008357c",,,"1","1","4","1","0","1","0","0","0","direct_call","direct_call","3bb27222cbe96f8c42ea2809c9e006b930d2f155d56f32c7061834f4787b15c0","3bb27222cbe96f8c42ea2809c9e006b930d2f155d56f32c7061834f4787b15c0","9ba82d759a74ed6e068a2b41d68812d6fa2e99772a1b5b58a8cd959bdcd67d9e",,
"0x8008358c",,,"1","1","83","2","3","1","0","0","0","direct_call","direct_call","ab83c2192db5627e01e6c0c32e38e5937f1d0c876385de0bc7b84fce58d783b1","ab83c2192db5627e01e6c0c32e38e5937f1d0c876385de0bc7b84fce58d783b1","1f116c0dde4e551912fe1eb3e8586129c06bede3047d2d36975a659274288a9c","0x80085B90","structural"
"0x800836d8",,,"1","1","436","1","12","1","0","0","0","direct_call","direct_call","785cd2d0bfe1de1875ce3b5162e5cd1a5981fd98e795df81864d6a7d1baf9a6e","785cd2d0bfe1de1875ce3b5162e5cd1a5981fd98e795df81864d6a7d1baf9a6e","13c81b31da582b1c556d0f80957582e6d5a3b735acd08f5cae960f11c034d2fd",,
"0x80083da8",,,"1","1","363","1","13","1","0","1","0","direct_call","direct_call+overlay","0386703f99bfeed41767364ef798ad81a10558045c0fca4eb57ae461c731dca0","0386703f99bfeed41767364ef798ad81a10558045c0fca4eb57ae461c731dca0","bfa7ad1f647a3a2284515f2665fe6c38600ceb0c691b2a51dc61b2596e160b29",,
"0x80084354",,,"1","1","261","1","2","1","0","0","0","direct_call","direct_call","f41afe45eb28e506e4aa8454f6b633e505fb99a8e24f5c019b1706839744ecf2","f41afe45eb28e506e4aa8454f6b633e505fb99a8e24f5c019b1706839744ecf2","2f65670f518ccd8557793cfdd1aa3bdeac031cda461b451bdf64422f8e543d46","0x800868E8","structural"
"0x80084768",,,"1","1","48","6","0","1","0","0","0","direct_call","direct_call","a813635d78704a64002097193ad81257dc0034ad527b5ee82adf9a69054c952c","a813635d78704a64002097193ad81257dc0034ad527b5ee82adf9a69054c952c","0086109b4399d45508e86a86d54d3efa0737d49c09e70206f79542a57a105862","0x80086CFC","structural"
"0x80084828",,,"1","1","16","2","1","1","0","0","0","direct_call","direct_call","d7bcd7b0267a71dcf4742ca4f91fc0c6d59fcd69458fb924a6fc687df50e8c1b","d7bcd7b0267a71dcf4742ca4f91fc0c6d59fcd69458fb924a6fc687df50e8c1b","623f2f2b0b8ab506155daef423d3921955c1ac7014e08376604cb0a73a2a8220","0x80086DBC","structural"
"0x80084868",,,"1","1","2038","1","16","1","0","0","0","direct_call","direct_call","5112f06aec38b194076bdfbbcbc3791694d7aee4f420fad5c646deea3d20b137","5112f06aec38b194076bdfbbcbc3791694d7aee4f420fad5c646deea3d20b137","7f40922a085037f7a7895cb0c7d5e58dafe44dccae14821b5bb461542bc4ca1b",,
"0x80086840",,,"1","1","251","1","11","1","0","0","0","direct_call","direct_call","40891c81baf81183060c6222d93c2f96ddbbb6379ef740100e0107d54fa9cadf","40891c81baf81183060c6222d93c2f96ddbbb6379ef740100e0107d54fa9cadf","268448e79dab9b9bc78a51386bf4d527046d92b3c253a48d8803e13b6a69d001",,
"0x80086c2c",,,"1","1","9","2","0","1","0","0","0","direct_call","direct_call","bd61e2cbbd343421ceec07b1485bab80ee6df9099b7718a99ada0d1cbdf7c64a","bd61e2cbbd343421ceec07b1485bab80ee6df9099b7718a99ada0d1cbdf7c64a","83cf73e1844adb7f718df54068abdd6f8a1b404bbe2d59059625b19014236446","0x80089314","exact"
"0x80086c50",,,"1","1","44","1","2","1","0","0","0","direct_call","direct_call","c3f902f591ccb4e37b2d99bc897806e72fbda4a81aa96fc8bb4865df01bd9103","c3f902f591ccb4e37b2d99bc897806e72fbda4a81aa96fc8bb4865df01bd9103","064b3112e7afdf5c7d3ba5f7f439c4e70c777f9ed6f3b5ed19aab2e917f9d5a3","0x80089338","structural"
"0x80086d00",,,"1","1","19","1","1","1","0","0","0","direct_call","direct_call","4f7ba7dd020ac04aca9ff43820fa9d5a40ca911681d83762cc48b0517cdb306e","4f7ba7dd020ac04aca9ff43820fa9d5a40ca911681d83762cc48b0517cdb306e","819ac03ecddd00bdfe1671f9e57839a06e9cd28718e75b3475f3d420c5282425","0x800893E8","structural"
"0x80086d4c","Actor_Activate","confirmed","1","1","274","2","17","1","0","0","0","direct_call","direct_call","4af4c850420d53000f39a5cf65edce146f9218eeb338d4e09b6c698942f57c64","4af4c850420d53000f39a5cf65edce146f9218eeb338d4e09b6c698942f57c64","7b5a56611e0f3b38c366a93f2d414c670656cffd5e35dd2485414e1023ba8ce7",,
"0x80087194","Actor_Deactivate","confirmed","1","1","203","2","15","1","0","0","0","direct_call","direct_call","a3c240d3c4f81bfb67ca3f99d2b093d2cf41f23d8b16de5a1b93be6bd32a179f","a3c240d3c4f81bfb67ca3f99d2b093d2cf41f23d8b16de5a1b93be6bd32a179f","60efcf80da3b56ab07072cf3e32dc5aac4814c4d36a5d9ef8cfc39b8332d23f8",,
"0x800874c0",,,"1","1","22","4","2","1","0","0","0","direct_call","direct_call","91b726ba8d89bffb3f46e08daee2619bf6297bac71aa871ce4bdfd856ccb002e","91b726ba8d89bffb3f46e08daee2619bf6297bac71aa871ce4bdfd856ccb002e","9b822482abacb9a76f17da289a891ceba2e1a726d07b3f25a5e355cd8072edc2","0x80089B30","structural"
"0x80087518","Actor_ActivateAndDisplay","confirmed","1","1","41","1","2","1","0","0","0","direct_call","direct_call","dbbcf174ff3571fffcdba20939c6326064e541486331788174d0101dcca3f690","dbbcf174ff3571fffcdba20939c6326064e541486331788174d0101dcca3f690","1d906dad3b86ddf62ea6c12818aa814a423e15893e9d3ad97eb2273d0a8143b3",,
"0x800875bc",,,"1","1","2","2","0","1","0","0","0","direct_call","direct_call","6d64edf91449c1b17746c1ef18afa2eb25c70bdf1322ab3df5a2630993b7e2f1","6d64edf91449c1b17746c1ef18afa2eb25c70bdf1322ab3df5a2630993b7e2f1","6d64edf91449c1b17746c1ef18afa2eb25c70bdf1322ab3df5a2630993b7e2f1",,
"0x800875c4",,,"1","1","4","1","0","1","1","1","0","direct_call+overlay","direct_call+overlay","7b5e415043733ddc6a5f725897917b8f206876b227fda8af062bc94f04a2dd9c","7b5e415043733ddc6a5f725897917b8f206876b227fda8af062bc94f04a2dd9c","7b120344589226ea344d08a8f1d3dd1083f9840acb733b8dc1886385471f1374",,
"0x800875d4",,,"1","1","4","1","0","1","1","1","0","direct_call+overlay","direct_call+overlay","42930687cb3bc5129ef4d0e512cf6009df40a74787cd1f7bbf5889cb805e9fec","42930687cb3bc5129ef4d0e512cf6009df40a74787cd1f7bbf5889cb805e9fec","7b120344589226ea344d08a8f1d3dd1083f9840acb733b8dc1886385471f1374",,
"0x800875e4","ActorRuntime_AssignByte12AndReset","confirmed","1","1","40","1","1","1","0","0","0","direct_call","direct_call","54286477f9a98d74deccfed740d755e6f7e522968d116d8215dc5030564de38d","54286477f9a98d74deccfed740d755e6f7e522968d116d8215dc5030564de38d","a4555630ec82501692e96649db7e0a616218ad74549fec15558c1a03a2def44c","0x80089C74","structural"
"0x80087684",,,"1","1","16","1","0","1","1","0","0","direct_call+overlay","direct_call","9c291b55a2aa33486a4f88f9937608f8f59fc88cdd0c3534f848b8f30b6d4fb0","9c291b55a2aa33486a4f88f9937608f8f59fc88cdd0c3534f848b8f30b6d4fb0","799d1ab8904fa16a6525412a7c46e501690ad362b5ac5688e682a73d76c4695a","0x80089D14","exact"
"0x800876c4","ActorMode_ApplyScriptedTransition","confirmed","1","1","37","2","1","1","0","0","0","direct_call","direct_call","9ae898aa264d78bf6b47b28916aa51b8ac635aab9af2d3a869444342a884dcfc","9ae898aa264d78bf6b47b28916aa51b8ac635aab9af2d3a869444342a884dcfc","810f1d53f9cd8908a78069cc2623e4f122821a7eea81456a0226cbd4d564c077","0x80089D54","structural"
"0x80087758",,,"1","1","35","5","1","1","0","1","0","direct_call","direct_call+overlay","e1e591ee7acdc273e0fcbf47460a6b18f1848b5e75d31d785ef52a1e73ced4f1","e1e591ee7acdc273e0fcbf47460a6b18f1848b5e75d31d785ef52a1e73ced4f1","0d356607a02a34a49e626fe96323a6c0d4049ad6dda7954b2c4d811b5fffb1ba","0x80089DE8","structural"
"0x800877e4",,,"1","1","2","1","0","1","0","0","0","direct_call","direct_call","6d64edf91449c1b17746c1ef18afa2eb25c70bdf1322ab3df5a2630993b7e2f1","6d64edf91449c1b17746c1ef18afa2eb25c70bdf1322ab3df5a2630993b7e2f1","6d64edf91449c1b17746c1ef18afa2eb25c70bdf1322ab3df5a2630993b7e2f1",,
"0x800877ec",,,"1","1","73","1","5","1","0","0","0","direct_call","direct_call","c0bcb4501528d45ebf56db64262665754194351b400561a06178e96f423e3d78","c0bcb4501528d45ebf56db64262665754194351b400561a06178e96f423e3d78","0b48deff0a2428d909a6147019efc5bc5995c71e0f4908a27b17db63a9853724","0x80089E7C","structural"
"0x80087910","ActorEventMode_Apply","confirmed","1","1","82","1","1","1","0","0","0","direct_call","direct_call","ed9e2cd330dc4627211a55e8be57f8804bf0755479fe8325db077d8048b95039","ed9e2cd330dc4627211a55e8be57f8804bf0755479fe8325db077d8048b95039","10fbef82ad41c3426d2fc2dd4b92adae6b6aaa4f58773011217e4df4e25f10a9","0x80089FA0","structural"
"0x80087a58",,,"1","1","44","2","0","1","0","0","0","direct_call","direct_call","aa2142574c5d1f8687abc9f5c66909c668e9459219777c862308c3e301aa1c05","aa2142574c5d1f8687abc9f5c66909c668e9459219777c862308c3e301aa1c05","b5ca4c131a6ed3bf145bcaf64e30a7cb6b5b80b582238914581c9fc22098b985","0x8008A0E8","structural"
"0x80087b08",,,"1","1","14","1","0","1","0","0","0","direct_call","direct_call","a671c537ba7f27e218f635f55127d1e8b66deebc697943fef2bb665873ca08f7","a671c537ba7f27e218f635f55127d1e8b66deebc697943fef2bb665873ca08f7","0176a83560698ddb616ae996ea2f63ab055c6acc69f9754c38fb57e69979b16e","0x8008A198","structural"
"0x80087b40",,,"1","1","140","1","3","1","0","0","0","direct_call","direct_call","fc42a00311f26e0f0d275605e3223d7f34d159977f84b29df4c1cb5bbc33c314","fc42a00311f26e0f0d275605e3223d7f34d159977f84b29df4c1cb5bbc33c314","aee6a3320a2c697c0ff0c4662a62b2fda9b55e78006251faaf2d0e7ea27cc2af","0x8008A1D0","structural"
"0x80087d70",,,"1","1","5","5","0","0","0","0","0","direct_call","direct_call","11def3f27e3b8000cbcbb66298375820c2f990ab1942c76fc146f5c5982d56d3","11def3f27e3b8000cbcbb66298375820c2f990ab1942c76fc146f5c5982d56d3","cc34d945a1c39f3f03bf2f5e2c2439413bfeb757e85d342b1cccb4d24ca4695b","0x8008A400","exact"
"0x80087d84",,,"1","1","26","0","0","1","0","0","0","prologue_only","prologue_only","1f92cd18aef7523c61739c4bce5df3d0f1ae88051dfd399c5108f50011739c38","1f92cd18aef7523c61739c4bce5df3d0f1ae88051dfd399c5108f50011739c38","dbfce3d052dd3b3fcaeb96d6108d93b595b413aba43e5ab07945d19fc66c360a","0x8008A414","exact"
"0x80087dec",,,"1","1","183","1","3","1","0","0","0","direct_call","direct_call","8083b94f5668d09e6afdb8584d616218e437eb080d7c81c3bef5d816b6154e8c","8083b94f5668d09e6afdb8584d616218e437eb080d7c81c3bef5d816b6154e8c","3ae0b6306f00c82d22269126ca381c445a8078c038f2e974045e59e0e73f93af","0x8008A47C","structural"
"0x800880c8",,,"1","1","26","2","2","1","0","0","0","direct_call","direct_call","89e482469202aad001bc83c49618b03bad668a5504a23d25f1163f76e68daffd","89e482469202aad001bc83c49618b03bad668a5504a23d25f1163f76e68daffd","12416a58fb67f30ae2831b88ee8fc960c91a71f72bb9188fc118086207567315","0x8008A758","structural"
"0x80088130",,,"1","1","1114","4","22","1","0","0","0","direct_call","direct_call","19abea74e188a0d8ba3c795604084309086920020b69587eb1d4a41a2a6ecc69","19abea74e188a0d8ba3c795604084309086920020b69587eb1d4a41a2a6ecc69","5d7bd921a435b203bb2ca0898edd452e0ad55aa015836da5bbbbb0a84ca6eb11",,
"0x80089298","MissionActorDamageCallback_Set","confirmed","1","1","4","1","0","1","1","1","0","direct_call+overlay","direct_call+overlay","6ec5d7dc8f3f8492029148a1fad96f33311d533b3184c5b6476074eb779230c7","6ec5d7dc8f3f8492029148a1fad96f33311d533b3184c5b6476074eb779230c7","7b120344589226ea344d08a8f1d3dd1083f9840acb733b8dc1886385471f1374",,
"0x800892a8","MissionActorDeathCallback_Set","confirmed","1","1","4","1","0","1","1","1","0","direct_call+overlay","direct_call+overlay","3e8fdc0094a59205f0337357f514ead27546b3b02396c40eac9566b3c653966e","3e8fdc0094a59205f0337357f514ead27546b3b02396c40eac9566b3c653966e","7b120344589226ea344d08a8f1d3dd1083f9840acb733b8dc1886385471f1374",,
"0x800892b8",,,"1","1","7","1","0","1","1","1","0","direct_call+overlay","direct_call+overlay","ef242b4ddc8616b298043f69acbd239c322c7dc5ae425320c27b2e543dce8650","ef242b4ddc8616b298043f69acbd239c322c7dc5ae425320c27b2e543dce8650","266e204372f33eabef1418bc06550e4101508c49be542f195309879bd139dfbc","0x8008B8F4","structural"
"0x800892d4",,,"1","1","20","4","1","1","0","0","0","direct_call","direct_call","30ba35d33a06bc72503acfcc5ee18827087f28a975b49997b4f21bf47021c25c","30ba35d33a06bc72503acfcc5ee18827087f28a975b49997b4f21bf47021c25c","7db6eb4ad90787ce28423f13cf2b952c246ffac7d5f6866f55bbf3c1447f604a","0x8008B910","structural"
"0x80089324","ActorDeath_Finalize","confirmed","1","1","72","3","3","1","0","0","0","direct_call","direct_call","4b7f46f1f28b816fc623d9df17e637f768bd083d983fdfe86d2834f5a2e65a4d","4b7f46f1f28b816fc623d9df17e637f768bd083d983fdfe86d2834f5a2e65a4d","d70eacd78f1bf9e7c27d16c5d35f5f63a790d610ba61fa2a23788f567b041a40","0x8008B960","structural"
"0x80089444",,,"1","1","24","3","0","1","0","0","0","direct_call","direct_call","7ad5109009dd71d4d3be630e8d27c5dcca5636dc8ed58f397a4a49ff759f999d","7ad5109009dd71d4d3be630e8d27c5dcca5636dc8ed58f397a4a49ff759f999d","4a6a857117ba3933043d93b1e33ac92bef7552bfa13f382fd00e3340dc77d6f9","0x8008BA80","structural"
"0x800894a4",,,"1","1","1110","3","21","1","0","0","0","direct_call","direct_call","7946fb1c512177152afc666eb66e1e29fc1c17b54a05513fba25579392652a8a","7946fb1c512177152afc666eb66e1e29fc1c17b54a05513fba25579392652a8a","d9ce6a4c87f83c851170cd33c292db7b5559e5cbd86fed7fdd9639b3e0540895",,
"0x8008a5fc",,,"1","1","572","2","8","1","0","0","0","direct_call","direct_call","aee602c1c027ee98e22f81f0fbbc2e8c593a7e54f602ab006f642af3c90544da","aee602c1c027ee98e22f81f0fbbc2e8c593a7e54f602ab006f642af3c90544da","40cfd944a94664908a8e29ebb101fd5a753d63bcdaab07c6326d8dec84943090",,
"0x8008aeec",,,"1","1","58","2","2","1","0","0","0","direct_call","direct_call","ff66ddcb21997544c918ba168b135a51f88a58aa7968ebfa47d4bdb101a26f90","ff66ddcb21997544c918ba168b135a51f88a58aa7968ebfa47d4bdb101a26f90","471c6c1fe22c1a640442437c94eefba2994030abbed9151aba3e04da596e8537","0x8008D5F8","structural"
"0x8008afd4",,,"1","1","91","2","6","1","0","0","0","direct_call","direct_call","0100b3f1566a50f4764c06a3d6eef70330ea0404dc82e372bc70014ab5b25f28","0100b3f1566a50f4764c06a3d6eef70330ea0404dc82e372bc70014ab5b25f28","7af280b6779b28141f0c019c5075656c94a703a64bea518818c762332fb7f0eb",,
"0x8008b140",,,"1","1","66","3","2","1","0","0","0","direct_call","direct_call","4673de82266b5e10d722e9834692be37bee86729feb214dfe95839d300b664fc","4673de82266b5e10d722e9834692be37bee86729feb214dfe95839d300b664fc","10e78c914f8d69cd8087654e3cb9a5c6ef8a7c30c78773509cdde29dd2ba9a73",,
"0x8008b248",,,"1","1","24","1","2","1","0","0","0","direct_call","direct_call","26fdd80f186ca647f52549348fcc76dc2b695f453ff8bcf9c13645fbc8c54c72","26fdd80f186ca647f52549348fcc76dc2b695f453ff8bcf9c13645fbc8c54c72","b0dd20fedfc372861ad0ca21d5dad7cda3854624ec34c011875edc91babd4fe6","0x8008D9AC","structural"
"0x8008b2a8",,,"1","1","78","3","3","1","0","0","0","direct_call","direct_call","7f3fe77517a413614a028ea19e1c8a5bb64ef74a4975966a95fc1be5c2a5a551","7f3fe77517a413614a028ea19e1c8a5bb64ef74a4975966a95fc1be5c2a5a551","2b5538d01ae3722bd307c362dd987b3417ab29eadfaf33a4c89e67806900db6c","0x8008DA0C","structural"
"0x8008b3e0",,,"1","1","41","1","2","1","0","0","0","direct_call","direct_call","54c92595750fdbce6443fa82b5519046d5fd16bafc8d9760457ee873e8cdf6ea","54c92595750fdbce6443fa82b5519046d5fd16bafc8d9760457ee873e8cdf6ea","111e2eff2d5ca49b51c4d55cd467da38d65fa8c2262676948c66acf085428d81",,
"0x8008b484","ActorHealth_ApplyScriptedState","strong","1","1","357","25","6","1","0","1","0","direct_call","direct_call+overlay","a50ca2c1ae13ecd580cc920db943367187534cb384bd09f0912e73496ec17f05","a50ca2c1ae13ecd580cc920db943367187534cb384bd09f0912e73496ec17f05","7423410f5ce49b437f503571f1449fef733edd0905bd7a648c95fe9703933d96",,
"0x8008ba18",,,"1","1","47","3","2","1","0","0","0","direct_call","direct_call","55c91109fc9491256ccd4584e9d44e41c4b135a106c09dd71e0866274a16f9dd","55c91109fc9491256ccd4584e9d44e41c4b135a106c09dd71e0866274a16f9dd","4134f6ce38f8bb9e9ddd2c41d45c6a95df852a1ad82571fab98e9921e74cb2b3","0x8008E19C","structural"
"0x8008bad4",,,"1","1","30","3","1","1","1","1","0","direct_call+overlay","direct_call+overlay","548db67c8a38e1fe9680b2b1e0f625a48eb526b6e16e1f0f615079d339b9f8a5","548db67c8a38e1fe9680b2b1e0f625a48eb526b6e16e1f0f615079d339b9f8a5","d69b99639b7d568b7f572d95dcbea8f9d36ce1e85b8c87e95a920b0f08672f6e","0x8008E258","structural"
"0x8008bb4c",,,"1","1","69","1","2","1","0","0","0","direct_call","direct_call","ab22cf74be77966cf204b2b2cfd6e7aab35f5c2371364b1724f3e88da6b9a0d0","ab22cf74be77966cf204b2b2cfd6e7aab35f5c2371364b1724f3e88da6b9a0d0","c7454f461ef1a86617e11de715b0181c2612537ab239127b6141f61795d31319","0x8008E2D0","structural"
"0x8008bc60",,,"1","1","518","3","5","1","0","0","0","direct_call","direct_call","9c90d3367234b8766c42c8328ba2fb820b6625fc2e2a50f54fda77d1d7f40bd3","9c90d3367234b8766c42c8328ba2fb820b6625fc2e2a50f54fda77d1d7f40bd3","f9e58bcdb06e693bae948f2b08b5a55a3fa51758621ed164d4d1d5ce3b76da11","0x8008E3E4","structural"
"0x8008c478",,,"1","1","200","4","8","1","0","1","0","direct_call","direct_call+overlay","bcc069a4a40915dcc2b1325ad5219401321e5351d005aaaee5b23c5f6953d206","bcc069a4a40915dcc2b1325ad5219401321e5351d005aaaee5b23c5f6953d206","f96ce5ba53aaf7bae82ba9c5d360646754a4add75c0141fafab0dbec69d17453",,
"0x8008c798",,,"1","1","84","0","3","1","0","0","0","prologue_only","prologue_only","2a53712c01df6f7aa3cb5bd4da326762e37e455b6d073b71033bbd35b428a8b2","2a53712c01df6f7aa3cb5bd4da326762e37e455b6d073b71033bbd35b428a8b2","be750283b54128b8a5758970bbf4af9a51561662cff547aece77d8f9b873c912","0x8008EFC4","structural"
"0x8008c8e8",,,"1","1","111","3","6","1","0","0","0","direct_call","direct_call","f38f9d21f1f1be3298750e94bfbb7bf59db99d2d29a8b3b4f03d400f063cf153","f38f9d21f1f1be3298750e94bfbb7bf59db99d2d29a8b3b4f03d400f063cf153","267469bf7e209b53d725ca3f80c04c00d9cd1b23a396f6f5dacce6ba394a7844",,
"0x8008caa4",,,"1","1","22","1","5","1","1","1","0","direct_call+overlay","direct_call+overlay","37d21ea32408cba311bb05365381a8f8bd0e48f0384da9b23a07ec880bcaf9cc","37d21ea32408cba311bb05365381a8f8bd0e48f0384da9b23a07ec880bcaf9cc","b11736e94ce7a70c896a7cbb3e7025fd6ebb4e3701a4019905bc5731efd4ba90","0x8008F2E0","structural"
"0x8008cafc","SceneXaArchive_Open","confirmed","1","1","65","1","4","0","1","1","0","direct_call+overlay","direct_call+overlay","d1a2c0d2f030c4c4f01ab723cdf0ac1842e6fc76388f332a27c3e71bfb939b43","d1a2c0d2f030c4c4f01ab723cdf0ac1842e6fc76388f332a27c3e71bfb939b43","d564a0f92fd2dc112aa7594dfa450cdb5c037d537058a6118f84beb8a10828ba",,
"0x8008cc00",,,"1","1","15","1","2","1","0","0","0","direct_call","direct_call","f553abea2c0272b8b54c61cb34041c50cf069b35ee1e97a2eca00653ef351b00","f553abea2c0272b8b54c61cb34041c50cf069b35ee1e97a2eca00653ef351b00","e0d2249077b8d58cb0389acabaa2fd4e129ca9872f3d166214480a5c29474bd8",,
"0x8008cc3c",,,"1","1","10","3","1","1","1","1","0","direct_call+overlay","direct_call+overlay","580cfc31a5cd87ae8655dcef27a769b0194f4d1029ab5e29aaf9fd25f4591850","580cfc31a5cd87ae8655dcef27a769b0194f4d1029ab5e29aaf9fd25f4591850","4b71207c210fde1c93c39aafa21e51d82cf1d3c546ce2a00126db6e2327fec1b","0x8008F478","structural"
"0x8008cc64",,,"1","1","3","4","0","1","1","1","0","direct_call+overlay","direct_call+overlay","c0d510ee2dfa02cca19c14ef1452cb187f1dfc912aec681d1a7f4ff23ee205a3","c0d510ee2dfa02cca19c14ef1452cb187f1dfc912aec681d1a7f4ff23ee205a3","18872c310d9449ee1efa6bd81e381275032e20f50f79660637b0c64e05fcabe3","0x8008F4A0","structural"
"0x8008cc70",,,"1","1","18","11","1","1","1","1","0","direct_call+overlay","direct_call+overlay","3d8385f23975876c4638077254ec1ea5f7e342ecbfe6df46308d9c1b44b1c9a9","3d8385f23975876c4638077254ec1ea5f7e342ecbfe6df46308d9c1b44b1c9a9","7b14c6bde1402eea80cd636f31ea41789e6f7e0d9a983043def991bc2ff1e857","0x8008F4AC","structural"
"0x8008ccb8",,,"1","1","5","7","0","1","1","1","0","direct_call+overlay","direct_call+overlay","627738ec8a80cbaeb0646ad50f28a42f103da208bfb9e0fc3231783c954945e6","627738ec8a80cbaeb0646ad50f28a42f103da208bfb9e0fc3231783c954945e6","d4326108445338d66e7ec5f46d5dd5ea6132d286eae8dfe59e5e005ab4250ca8","0x8008F4F4","structural"
"0x8008cccc",,,"1","1","10","2","2","1","0","0","0","direct_call","direct_call","f342aa43586ca2ed3bea8a98371af97cbd6b51a438ea138d80ce07317418c2c9","f342aa43586ca2ed3bea8a98371af97cbd6b51a438ea138d80ce07317418c2c9","8207e1fd24dacb7260ce065f47ab0599198659613c29f3c9eb01211937a60b1b",,
"0x8008ccf4",,,"1","1","55","2","2","1","0","0","0","direct_call","direct_call","aca57d732663a392b3545de709f508e826db57e6bedd56bfca29a8be64815a60","aca57d732663a392b3545de709f508e826db57e6bedd56bfca29a8be64815a60","0e835c91a70fa7929e38c8dbcf2f8c6fd0e4a2b11ebd5c528a0bbf827ca5d839","0x8008F530","structural"
"0x8008cdd0","SpatialSound_Start","strong","1","1","275","5","4","1","0","0","0","direct_call","direct_call","cfb629befa77a5bf22734d10e6b5c6ff17a1d5cbb33d0e3307cb7a500f20ec7f","cfb629befa77a5bf22734d10e6b5c6ff17a1d5cbb33d0e3307cb7a500f20ec7f","ef0eb617c783a24aa725b54a9dcef31aeca821f2f3f628868caf8dca0be5a420","0x8008F60C","structural"
"0x8008d21c","SoundSceneCue_Play","strong","1","1","167","69","3","1","1","1","0","direct_call+overlay","direct_call+overlay","1df2cf36eddbdb34a8c804106f89619fa987f4cafeb8f834411b9a7f05235218","1df2cf36eddbdb34a8c804106f89619fa987f4cafeb8f834411b9a7f05235218","a051f64c3e8d668096fe3dcdfb4947d368fa9e9eba28216782d30f6e79fa3945",,
"0x8008d4b8",,,"1","1","57","9","2","1","1","1","0","direct_call+overlay","direct_call+overlay","da19116eff3c0985d0e299d9a908d805e880ed31387154b02a8336430be22bea","da19116eff3c0985d0e299d9a908d805e880ed31387154b02a8336430be22bea","95386dac2661ed69065f3b6739f931b70297271919773083c18119d229096c19","0x8008FCD8","structural"
"0x8008d59c",,,"1","1","55","3","3","1","0","0","0","direct_call","direct_call","1df5901977f958debcdd90acf59e63a94e18287c48d139133c5a119f2463d5bd","1df5901977f958debcdd90acf59e63a94e18287c48d139133c5a119f2463d5bd","0cb843be22001b1a9a6b355ae15062f34e99ae54d4ccfe9bb8aedd57ca3fcc9d","0x8008FDBC","structural"
"0x8008d678",,,"1","1","48","1","3","1","1","0","0","direct_call+overlay","direct_call","eb07720039049fede68f6b32437d0fda3538b01ed468eb8a33a048162b690e06","eb07720039049fede68f6b32437d0fda3538b01ed468eb8a33a048162b690e06","0295ec810cf3b0e65c61d2e394b9f131cdb5964fd654a0765deb8b6c24998ef2","0x8008FE98","structural"
"0x8008d738",,,"1","1","11","1","1","1","0","0","0","direct_call","direct_call","d985b7b517f0bbb269d4f25aed7232bd1b6d7291ff6f7364b0794facb133a7c4","d985b7b517f0bbb269d4f25aed7232bd1b6d7291ff6f7364b0794facb133a7c4","5ccbe6acec4af63be4b7a58f0bcfb038319875dcbb4000998f870d3fb134b7c5","0x8008FF58","structural"
"0x8008d764",,,"1","1","15","1","1","1","0","0","0","direct_call","direct_call","4f208084ccbeb3c5dbf5bb8f466b8c1a37dfa60ec32d0387547939280bdb6425","4f208084ccbeb3c5dbf5bb8f466b8c1a37dfa60ec32d0387547939280bdb6425","d2e08c3be032cdcc37e5001f69715b5d63ec927039cf4d19a82d71f5611dd71b",,
"0x8008d7a0",,,"1","1","25","1","3","1","1","1","0","direct_call+overlay","direct_call+overlay","6ed05f129c1903d35ba584f11f84446a695a175e6de263706b735fabd68dd0e3","6ed05f129c1903d35ba584f11f84446a695a175e6de263706b735fabd68dd0e3","eee7d4b20ce327a7637200f582b3a40e04dd781c32232bd07bc28eea9990127f","0x8008FFC4","structural"
